"CAREF","CANO","CACOMP","CACURREF","CANAME","CAADD","CACUST","CAVATNUM","CANOVAT","CASALEREP","CASUPP","CAVATREQ","CALNGREF","CACNTRREF","CATRANS","CACUSTTYPE","CADUNS","CATAXID","CABSCC","CACREDCSTAT","CAINTSTAT","CAMPRTNAME","CAMPRTNACE","CAMEMPNUM","CAMPRTTURN","CACUSTSTAT","CAACTION"
"1460565","1460565","NLAAT","EUR","ACCOUNTANTSKANTOOR DE MAN B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","409892010","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1460824","1460824","NLAAT","EUR","MPS HEVO B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","402541650","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1460827","1460827","NLAAT","EUR","DE UNIE, VAKBOND VOOR INDUS. EN DIENSTVE PARENT ACCOUNT","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","413310285","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1460862","1460862","NLAAT","EUR","VALID HOLDING BV","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","403568897","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1461044","1461044","NLAAT","EUR","INGENIEURSBUREAU MOZES EN DE BOER BV","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","418289633","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1461493","1461493","NLAAT","EUR","GRAFISCH BEDRIJF WINK B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","403719263","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1462087","1462087","NLAAT","EUR","ADMINTA ADMINISTRATIE EN ADVIES","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","491526932","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1462183","1462183","NLAAT","EUR","SPAARNELANDEN N.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","412516200","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1462242","1462242","NLAAT","EUR","VISSER & SMIT BOUW BV","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","402209563","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1462282","1462282","NLAAT","EUR","EXPLOITATIEMAATSCHAPPIJ HOTEL STAKENBERG","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","406840152","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1462283","1462283","NLAAT","EUR","STICHTING UNIENZV","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489442181","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1462287","1462287","NLAAT","EUR","ADVIESBUREAU BECKS B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","387262751","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1462288","1462288","NLAAT","EUR","TECHN. COMM. ADVIESBURO VOGELS B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489211896","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1462290","1462290","NLAAT","EUR","FRENCKEN SCHOLL ARCHITECTEN B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","411019979","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1462423","1462423","NLAAT","EUR","OWERCARE B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490922893","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1462622","1462622","NLAAT","EUR","METAFAS B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","415960173","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1462623","1462623","NLAAT","EUR","DAG ARCHITECTUUR EN REALISATIE B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490897707","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1462644","1462644","NLAAT","EUR","GARGOUILLES BV","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489879016","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1462724","1462724","NLAAT","EUR","MPS WELZORG NEDERLAND BV","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489949966","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1462862","1462862","NLAAT","EUR","SANOMA B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","406566070","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1463082","1463082","NLAAT","EUR","STICHTING HILVERSUMSE MONTESSORI","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","413393989","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1463626","1463626","NLAAT","EUR","D'N HOEF VOF","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","413225074","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1463746","1463746","NLAAT","EUR","VAN HOOGEVEST ARCHITECTEN B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","406474353","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1463942","1463942","NLAAT","EUR","WONINGBOUWSTICHTING DE GEMEENSCHAP","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","403930514","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1464062","1464062","NLAAT","EUR","BELEVENSPARK EMMEN B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490856769","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1464182","1464182","NLAAT","EUR","MPS GEMEENTE LANDSMEER","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489598456","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1464287","1464287","NLAAT","EUR","GRONDVERZET KIGGEN B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","404146896","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1464345","1464345","NLAAT","EUR","ISTIMEWA ELEKTROTECHNIEK B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","413070074","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1464424","1464424","NLAAT","EUR","INSIGHTSWORLD B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","409657876","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1464483","1464483","NLAAT","EUR","BAM INFRA REGIO NOORDWEST WEGEN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","408619653","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1464503","1464503","NLAAT","EUR","STICHTING BIONEXT","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","411370716","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1464584","1464584","NLAAT","EUR","NL VW iDOMP SCANIA IT NEDERLAND B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","403098317","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1464782","1464782","NLAAT","EUR","HOLLAND MEDIA COMBINATIE B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","407317924","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1464864","1464864","NLAAT","EUR","ONDERWIJSSTICHTING ARCADE","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","409336364","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1465023","1465023","NLAAT","EUR","BO-TEK B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","491369017","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1465083","1465083","NLAAT","EUR","EX INTERIORS B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490437104","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1465197","1465197","NLAAT","EUR","JOS VAN VLIET B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","409572120","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1465205","1465205","NLAAT","EUR","LIFT FREIGHT SERVICES B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","409887820","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1465207","1465207","NLAAT","EUR","DALSEM B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","405724337","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1465243","1465243","NLAAT","EUR","GEBR. VAN ERP LOONBEDRIJF B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489902098","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1465248","1465248","NLAAT","EUR","TREND ZORG B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","491169451","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1465268","1465268","NLAAT","EUR","ZEBRA TECHNOLOGIES NETHERLANDS B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","491399137","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1465284","1465284","NLAAT","EUR","E-STORAGE BV","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","406910369","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1465431","1465431","NLAAT","EUR","CHINA AIRLINES LTD.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","407612852","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1466444","1466444","NLAAT","EUR","COMBINATIE UITHOFLIJN UTRECHT V.O.F.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","491628049","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1466562","1466562","NLAAT","EUR","MPS BONNEFANTEN COLLEGE SECTOR BLS","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489101258","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1466962","1466962","NLAAT","EUR","DINGEMANS ADVOCATEN B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","404292372","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1467022","1467022","NLAAT","EUR","CRATOS GROUP B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","387006419","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1467023","1467023","NLAAT","EUR","TRIMM DESIGN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489115228","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1467183","1467183","NLAAT","EUR","ANALYSE BUREAU SAFETY INVENTARISATIE B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489554703","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1467202","1467202","NLAAT","EUR","VEILIGHEIDSREGIO ROTTERDAM-RIJNMOND","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490103131","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1467242","1467242","NLAAT","EUR","STG ONDERWIJSCENTRUM ZUID-GELDERLAND","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489762315","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1467302","1467302","NLAAT","EUR","WIJNEN INSTALLATIETECHNIEK B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","404586661","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1467342","1467342","NLAAT","EUR","SUPERMARKT TIM OBER T.H.O.D.N. C1000 TIM OBER","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","491521947","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1467362","1467362","NLAAT","EUR","EEKELS TECHNOLOGY B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","403106933","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1467463","1467463","NLAAT","EUR","ADONIN B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","412334026","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1467482","1467482","NLAAT","EUR","IDD PARTS B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489705035","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1467503","1467503","NLAAT","EUR","P&O BV ADMINISTRATIE- EN ADVIESBUREAU","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","386891188","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1468902","1468902","NLAAT","EUR","BAM INFRA VERKEERSTECHNIEK","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","408619653","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1469022","1469022","NLAAT","EUR","MSP DAK EN WAND NEDERLAND B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","402142454","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1469162","1469162","NLAAT","EUR","MPS POLITIE EENHEID MIDDEN NEDERLAND","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490921949","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1469163","1469163","NLAAT","EUR","MPS POLITIE EENHEID OOST NEDERLAND","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490921949","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1469165","1469165","NLAAT","EUR","MPS POLITIEACADEMIE","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490921949","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1469167","1469167","NLAAT","EUR","MPS POLITIE EENHEID NOORD NEDERLAND","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490921949","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1469168","1469168","NLAAT","EUR","MPS POLITIE EENHEID AMSTERDAM","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490921949","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1469169","1469169","NLAAT","EUR","MPS POLITIE EENHEID ZEELAND-WEST BRABANT","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490921949","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1469322","1469322","NLAAT","EUR","GEZONDHEIDSCENTRUM DE WEIDE","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","411343747","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1469363","1469363","NLAAT","EUR","KGH CUSTOMS SERVICES B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","414987396","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1469403","1469403","NLAAT","EUR","MPS GEMEENTE CULEMBORG","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","386016385","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1469462","1469462","NLAAT","EUR","NOVIFLORA HOLLAND BV","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","402418123","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1469482","1469482","NLAAT","EUR","STICHTING KWECOO EXPLOITATIE","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489837653","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1469493","1469493","NLAAT","EUR","ANDRITZ GOUDA B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","406176065","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1469663","1469663","NLAAT","EUR","VETA FISCAAL B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","412933264","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1469710","1469710","NLAAT","EUR","B.V. BOUWK ADVIESB WESTHOFF-SMEETS","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","409711009","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1469713","1469713","NLAAT","EUR","MOTRAC INTERN TRANSPORT BV","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","417427572","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1469715","1469715","NLAAT","EUR","STICHTING RUBICON JEUGDZORG","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","406219233","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1469763","1469763","NLAAT","EUR","SALTOSCHOOL JAN NIEUWENHUIZENSCHOOL SBO","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489879499","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1469765","1469765","NLAAT","EUR","HET WATERSCHAPSHUIS","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490926975","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1469846","1469846","NLAAT","EUR","LACOM MACHINEFABRIEK B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","404168770","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1469864","1469864","NLAAT","EUR","PALET SCHILDERWERKEN B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","413979428","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1469870","1469870","NLAAT","EUR","SHV ENERGY NV","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","414400549","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1469894","1469894","NLAAT","EUR","MPS THE BACK OFFICE B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490925426","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1470007","1470007","NLAAT","EUR","MIVARGROUP B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","408580095","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1470122","1470122","NLAAT","EUR","BLOOMING TRAININGSBUREAU B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","408856016","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1470163","1470163","NLAAT","EUR","KERKBESTUUR H. MARTINUS PAROCHIE","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","0","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1470265","1470265","NLAAT","EUR","OOGZORG WEST B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","410087287","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1470267","1470267","NLAAT","EUR","JONGHOUD B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489348222","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1470329","1470329","NLAAT","EUR","ONZE LIEVE VROUW VAN AMERSFOORT","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","386824325","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1470362","1470362","NLAAT","EUR","JB BESTURINGSTECHNIEK NOORD B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","417454600","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1470368","1470368","NLAAT","EUR","SCHIPPER BOSCH PROJECTEN B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","413198516","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1470369","1470369","NLAAT","EUR","TT HOLDING B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490816044","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1470482","1470482","NLAAT","EUR","KREUNEN BOUW LOCHEM B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","402436752","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1470502","1470502","NLAAT","EUR","NEDERLANDSE VERENIGING VAN SCHOOLDEKANEN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","413618166","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1470623","1470623","NLAAT","EUR","OUWEHAND BOUW GROEP B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","414622514","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1470626","1470626","NLAAT","EUR","MONTCLAIR GROEP BV","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","408469950","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1470643","1470643","NLAAT","EUR","CIRCULUSBERKEL B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","491520062","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1470724","1470724","NLAAT","EUR","PAAS BV","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","407491075","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1470791","1470791","NLAAT","EUR","SERVICE POINT PARAGON NETHERLANDS B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","491383883","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1470823","1470823","NLAAT","EUR","V.O.F. HURKMANS VAN HEES","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","550097661","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1470845","1470845","NLAAT","EUR","STICHTING HET NIJSINGHHUIS","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","386175038","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1470862","1470862","NLAAT","EUR","INGENIEURSBUREAU WASSENAAR B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","403093537","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1470864","1470864","NLAAT","EUR","STORK TECHNICAL SERVICES NEDERLAND B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489880264","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471003","1471003","NLAAT","EUR","FLINDERS B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489925377","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471046","1471046","NLAAT","EUR","MPS VEEN BOSCH & KEUNING UITGEVERS GROEP B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","406432690","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471055","1471055","NLAAT","EUR","SOPHER B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489061635","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471059","1471059","NLAAT","EUR","STICHTING CONCENT","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","419086202","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471122","1471122","NLAAT","EUR","MUNNIK BRANDADVIES B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","491551471","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1471125","1471125","NLAAT","EUR","GE-BOUW VERHUUR B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","491533169","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
